article,qid,country_code,total_pageviews
The_Last_of_Us_Part_II,Q27950674,DE,28652
Shah_Rukh_Khan,Q9535,DE,28598
Kalifornien,Q99,DE,28596
Schottland,Q22,DE,28591
Freiheitsstatue,Q9202,DE,28583
Jonathan_Majors,Q31970512,DE,28579
Spice_Girls,Q55641,DE,28571
Kurt_Cobain,Q8446,DE,28556
Maria_Stuart,Q131412,DE,28546
Claudia_Schmutzler,Q1097777,DE,28541
Republik_Zypern,Q229,DE,28510
Methamphetamin,Q191924,DE,28497
Der_Herr_der_Ringe,Q15228,DE,28485
Rothschild_(Familie),Q159386,DE,28478
Minecraft,Q49740,DE,28456
Axolotl,Q22718,DE,28455
Ungarn,Q28,DE,28455
T-62,Q207618,DE,28429
Philipp_Amthor,Q40998607,DE,28423
Palina_Rojinski,Q90849,DE,28422
Erfurter_Latrinensturz,Q1350221,DE,28382
Jugoslawien,Q36704,DE,28376
Hogwarts_Legacy,Q99397854,DE,28374
Anne_Frank,Q4583,DE,28369
Wilfrid_Schulz,Q80593495,DE,28359
Jennifer_Lopez,Q40715,DE,28357
Winston_Churchill,Q8016,DE,28341
Liste_der_LÃ¤nder_nach_Bruttoinlandsprodukt,Q19093,DE,28333
Valentin_Lusin,Q50380077,DE,28320
Salma_Hayek,Q125106,DE,28309
Germanwings-Flug_9525,Q19671417,DE,28272
Neymar,Q142794,DE,28259
LegalitÃ¤tstaktik,Q116907746,DE,28240
Edgar_Allan_Poe,Q16867,DE,28239
Kapverdische_Inseln,Q31878253,DE,28224
Bundestagswahl_2021,Q27123005,DE,28215
Mercedes-Benz_C-Klasse,Q331694,DE,28214
Bundesregierung_(Deutschland),Q313827,DE,28181
Teneriffa,Q40846,DE,28178
Evelyn_Hamann,Q70282,DE,28167
Kim_Kardashian,Q186304,DE,28142
Morgan_Freeman,Q48337,DE,28139
Der_schmale_Grat_(1998),Q221491,DE,28125
Schloss_Meseberg,Q464407,DE,28125
Kobe_Bryant,Q25369,DE,28117
Bushido_(Rapper),Q311961,DE,28103
Jack_Nicholson,Q39792,DE,28102
Bertolt_Brecht,Q38757,DE,28070
Serbien,Q403,DE,28068
Toto_(Band),Q207472,DE,28060
GÃ¼nther_Jauch,Q62398,DE,28059
Faschismus,Q6223,DE,28032
Mao_Zedong,Q5816,DE,28030
Deutsche_Sprache,Q188,DE,28017
Uma_Thurman,Q125017,DE,27970
Mount_Everest,Q513,DE,27962
Werner_Pinzner,Q1335765,DE,27948
Roy_Black,Q45370,DE,27947
Ben_Barnes_(Schauspieler),Q310086,DE,27942
Ralph_T._Niemeyer,Q1477005,DE,27942
Falco,Q44398,DE,27941
How_I_Met_Your_Father,Q108619693,DE,27929
Federal_Republic_of_Germany,Q183,DE,27896
"Gute_Zeiten,_schlechte_Zeiten",Q695478,DE,27855
Joshua_Odjick,Q110929574,DE,27854
Brandenburg,Q1208,DE,27834
Friends,Q79784,DE,27820
England,Q21,DE,27819
Crash_2030_â_Ermittlungsprotokoll_einer_Katastrophe,Q116975272,DE,27795
Namibia,Q1030,DE,27773
Tschetschenien,Q5187,DE,27763
Mannheim,Q2119,DE,27749
Johanna_Gastdorf,Q111238,DE,27731
Paul_Walker,Q213864,DE,27729
Der_Herr_der_Ringe_(Filmtrilogie),Q190214,DE,27705
John_Lennon,Q1203,DE,27703
Konrad_Adenauer,Q2492,DE,27698
The_Weeknd,Q2121062,DE,27689
Dolly_Parton,Q180453,DE,27681
Blake_Lively,Q162959,DE,27674
Sharon_Tate,Q228699,DE,27672
Deutsche_Bahn,Q9322,DE,27649
Unser_Lied_fÃ¼r_Liverpool,Q115142443,DE,27644
Sri_Lanka,Q854,DE,27623
The_Good_Doctor,Q29908604,DE,27593
Tim_MÃ¤lzer,Q214150,DE,27580
TimothÃ©e_Chalamet,Q19877770,DE,27576
Lea_Wagner,Q64822172,DE,27571
Liste_der_Bundesstaaten_der_Vereinigten_Staaten,Q1682357,DE,27551
Rheinland-Pfalz,Q1200,DE,27532
Electric_Callboy,Q940430,DE,27508
Figuren_der_Harry-Potter-Romane,Q208255,DE,27502
Peru,Q419,DE,27497
Rachel_Weisz,Q134077,DE,27495
Klub_27,Q326461,DE,27489
ReichsbÃ¼rgerbewegung,Q1618804,DE,27476
Led_Zeppelin,Q2331,DE,27470
Dienstgrade_der_StreitkrÃ¤fte_der_Vereinigten_Staaten,Q2602698,DE,27465
Charlize_Theron,Q80046,DE,27448
Pink_(Musikerin),Q160009,DE,27419
Philippinen,Q928,DE,27412
Angela_Bassett,Q232120,DE,27401
Saudi-Arabien,Q851,DE,27398
GrÃ¶nland,Q223,DE,27390
Campino,Q506601,DE,27382
MPL-50,Q18145565,DE,27355
Erin_Darke,Q27687899,DE,27355
Creed_â_Rockyâs_Legacy,Q18822138,DE,27350
Alexandra_Daddario,Q231556,DE,27341
Samuel_L._Jackson,Q172678,DE,27334
Juliette_Schoppmann,Q75768,DE,27332
Russisch-Ukrainischer_Krieg,Q15860072,DE,27324
Alligatoah,Q1731236,DE,27293
COVID-19-Pandemie,Q81068910,DE,27288
Billie_Eilish,Q29564107,DE,27283
General_Dynamics_F-16,Q100026,DE,27272
BMW_E46,Q756792,DE,27272
Microsoft_Exchange_Server,Q223653,DE,27269
Nelson_Mandela,Q8023,DE,27254
Boeing_777,Q6425,DE,27238
GefÃ¤hrliche_Brandung,Q1146552,DE,27218
SAP,Q552581,DE,27216
Sean_Connery,Q4573,DE,27214
Henning_May,Q31975972,DE,27210
The_Glory,Q113197148,DE,27175
Rhein,Q584,DE,27171
Gabriele_Prinzessin_zu_Leiningen,Q89860,DE,27136
Mercedes-Benz_E-Klasse,Q324127,DE,27115
Jeffrey_Epstein,Q2904131,DE,27103
Star_Trek:_Strange_New_Worlds,Q94527193,DE,27096
Schleswig-Holstein,Q1194,DE,27091
Deutscher_Bundestag,Q154797,DE,27081
Letzte_Generation,Q110819215,DE,27073
OSI-Modell,Q93312,DE,27069
Vadim_Garbuzov,Q114594,DE,27050
Mercedes-Benz_Baureihe_205,Q15312688,DE,27026
Phil_Collins,Q144622,DE,27006
Foreign_Agents_Registration_Act,Q1263070,DE,26969
Antoni_GaudÃ­,Q25328,DE,26944
Emilia_SchÃ¼le,Q87594,DE,26936
Schlacht_von_Stalingrad,Q38789,DE,26934
Mary_Bauermeister,Q1426004,DE,26921
Lorem_ipsum,Q152036,DE,26916
Alexander_der_GroÃe,Q8409,DE,26910
Rote_Armee_Fraktion,Q102734,DE,26897
Abraham_Lincoln,Q91,DE,26868
Opel_Manta,Q918043,DE,26857
The_Breakfast_Club,Q499152,DE,26854
Martin_Brambach,Q1700270,DE,26844
Josef_Mengele,Q57109,DE,26817
Bulgarien,Q219,DE,26810
Bradley_Cooper,Q205707,DE,26800
Verona_Pooth,Q68027,DE,26784
Emilia_Clarke,Q235132,DE,26746
Chaim_Topol,Q319133,DE,26743
Fuerteventura,Q192534,DE,26731
Kap_Verde,Q1011,DE,26723
Die_Tribute_von_Panem_â_The_Hunger_Games,Q212965,DE,26716
Figuren_im_Star-Trek-Universum,Q16375,DE,26716
Liste_der_Ã¤ltesten_Menschen,Q1479337,DE,26703
Mustafa_Kemal_AtatÃ¼rk,Q5152,DE,26695
Just_Fontaine,Q192749,DE,26694
Artefuckt,Q61386657,DE,26685
Wilsberg_(Fernsehreihe),Q179666,DE,26642
Sven_Martinek,Q91513,DE,26627
Vaginalverkehr,Q164654,DE,26625
Bruce_Lee,Q16397,DE,26625
Janet_Leigh,Q205314,DE,26621
Meret_Becker,Q65511,DE,26618
Hawaii,Q782,DE,26617
Christoph_Schechinger,Q2669267,DE,26616
Spiel_mir_das_Lied_vom_Tod,Q168154,DE,26614
Kostja_Ullmann,Q72046,DE,26592
George_W._Bush,Q207,DE,26573
Ashton_Kutcher,Q164782,DE,26563
Im_Auftrag_des_Teufels,Q224647,DE,26560
Deutsche_Nationalhymne,Q4122341,DE,26559
Desperate_Housewives,Q131758,DE,26529
Martina_Gedeck,Q65111,DE,26510
Bill_SkarsgÃ¥rd,Q862460,DE,26495
Benedikt_XVI.,Q2494,DE,26473
Windows_Server_2016,Q19754851,DE,26458
Lupus_erythematodes,Q1485,DE,26453
UFC_286,Q115803958,DE,26451
Ethanol,Q153,DE,26424
Dark_(Fernsehserie),Q28443710,DE,26422
Liste_der_NobelpreistrÃ¤ger,Q339619,DE,26408
Wioleta_Jakowa,Q866259,DE,26402
"Toni,_mÃ¤nnlich,_Hebamme",Q66712156,DE,26400
Windows_Server_2019,Q50911826,DE,26397
Karl_der_GroÃe,Q3044,DE,26396
David_SchÃ¼tter,Q19963831,DE,26387
Ariana_Grande,Q151892,DE,26380
PreuÃen,Q38872,DE,26371
Lucio101,Q106452293,DE,26342
Erde,Q2,DE,26316
Erdbeben_in_der_TÃ¼rkei_und_Syrien_2023,Q116691303,DE,26309
Claudia_Roth,Q75791,DE,26308
Rudolf_Steiner,Q78484,DE,26308
Arno_Geiger,Q113757,DE,26307
Heino_Ferch,Q64008,DE,26305
Kaley_Cuoco,Q16759,DE,26297
Liste_der_Schaltzeichen_(Elektrik/Elektronik),Q1850937,DE,26285
Daniel_Ricciardo,Q82816,DE,26280
CSI:_Vegas_(2021),Q106910380,DE,26259
Pyramiden_von_Gizeh,Q12508,DE,26250
Ludwig_Trepte,Q1875111,DE,26249
Hubert_Aiwanger,Q1633044,DE,26246
Microsoft_Office_Mix,Q85785303,DE,26229
Fibonacci-Folge,Q23835349,DE,26196
ErlkÃ¶nig_(Ballade),Q684469,DE,26195
Mohammed,Q9458,DE,26185
KÃ¶lner_Dom,Q4176,DE,26182
Jon_Jones_(Kampfsportler),Q285450,DE,26178
Go_(Spiel),Q11413,DE,26171
T-90,Q192757,DE,26170
PowerShell,Q840410,DE,26164
Tom_Wlaschiha,Q22675,DE,26159
Airbus-A320-Familie,Q6475,DE,26153
Kuba,Q241,DE,26147
Andrew_Fletcher_(Musiker),Q501296,DE,26131
Navy_CIS,Q4525,DE,26130
Internet_Explorer_11,Q13733263,DE,26117
Eckhart_Dietz,Q1281821,DE,26115
Elisa_Schlott,Q1329659,DE,26104
Avatar_â_Aufbruch_nach_Pandora,Q24871,DE,26094
The_Birds_of_America,Q377817,DE,26092
Multiple_Sklerose,Q8277,DE,26079
Bosnien_und_Herzegowina,Q225,DE,26067
Deichmann_SE,Q664543,DE,26054
Email_client,Q570871,DE,26050
AminosÃ¤uren,Q8066,DE,26047
Donau,Q1653,DE,26027
Client_access_license,Q1100998,DE,26003
Jeremy_Fragrance,Q115484921,DE,25996
List_of_Microsoft_365_Applications,Q6360556,DE,25963
Gerda_von_Zobeltitz,Q115659499,DE,25956
Hansi_Flick,Q577384,DE,25956
Buddhismus,Q748,DE,25952
Gedeon_Burkhard,Q57686,DE,25947
Millie_Bobby_Brown,Q25936414,DE,25944
Uganda,Q1036,DE,25915
Kohlenstoffdioxid,Q1997,DE,25910
Jella_Haase,Q1686699,DE,25904
Inglourious_Basterds,Q153723,DE,25902
Adobe_PDF,Q42332,DE,25876
Viggo_Mortensen,Q171363,DE,25873
Victoria_(Vereinigtes_KÃ¶nigreich),Q9439,DE,25864
Vitali_Klitschko,Q31919,DE,25846
Daniel_Craig,Q4547,DE,25819
Georgina_RodrÃ­guez,Q33729164,DE,25815
DÃ¼sseldorf,Q1718,DE,25803
BMW_F30,Q626846,DE,25789
Argentinien,Q414,DE,25780
Mecklenburg-Vorpommern,Q1196,DE,25766
2023_TÃ¼rkiye_cumhurbaÅkanlÄ±ÄÄ±_seÃ§imi,Q55636316,DE,25766
Assassinâs_Creed,Q420292,DE,25763
Berliner_Mauer,Q5086,DE,25753
Wien,Q1741,DE,25742
Cher,Q12003,DE,25741
"Washington,_D.C.",Q61,DE,25733
Das_Boot_(Film),Q62730,DE,25728
Alexei_Anatoljewitsch_Nawalny,Q155979,DE,25716
Amy_Winehouse,Q15897,DE,25714
FC_Chelsea,Q9616,DE,25702
Scream_â_Schrei!,Q27411,DE,25700
LeBron_James,Q36159,DE,25696
Vin_Diesel,Q178166,DE,25691
Charles_Brauer,Q123068,DE,25687
Porsche,Q40993,DE,25685
Nilam_Farooq,Q1310400,DE,25673
Chuck_Norris,Q2673,DE,25670
Korbinian_Burger,Q55809940,DE,25657
Nathan_Fillion,Q342549,DE,25649
Kitchen_Impossible,Q23786461,DE,25629
Jean-Claude_Van_Damme,Q308840,DE,25629
Demokratische_Republik_Kongo,Q974,DE,25621
Scream_(2022),Q88563268,DE,25610
Transnistrien,Q907112,DE,25607
Die_PfefferkÃ¶rner,Q323276,DE,25606
Matthias_Reim,Q470216,DE,25601
Ottomotor,Q3507866,DE,25600
Frauenbeauftragte,Q1530343,DE,25598
StrafmÃ¼ndigkeit,Q129218,DE,25562
Drew_Barrymore,Q676094,DE,25554
Jackie_Chan,Q36970,DE,25548
Michael_J._Fox,Q395274,DE,25547
Agnostizismus,Q288928,DE,25545
Istanbul,Q406,DE,25544
Liv_Tyler,Q168763,DE,25542
Kolya,Q1141186,DE,25535
Euro,Q4916,DE,25532
Venus_(Planet),Q313,DE,25531
HÃ¶ffner_(MÃ¶belhaus),Q1643397,DE,25528
COVID-19-Pandemie_in_Deutschland,Q83889294,DE,25526
Karlsruhe,Q1040,DE,25513
Kitchen_Impossible/Staffel_8,Q116206855,DE,25509
Slowakei,Q214,DE,25493
Mohandas_Karamchand_Gandhi,Q1001,DE,25474
Anne_Hathaway,Q36301,DE,25463
Hauskatze,Q146,DE,25459
Franziska_van_Almsick,Q57582,DE,25449
Ein_Mann_namens_Otto,Q111608782,DE,25443
Michael_Kessler,Q88570,DE,25422
Monica_Bellucci,Q81819,DE,25420
Sinus_und_Kosinus,Q13647261,DE,25405
Green_Book_â_Eine_besondere_Freundschaft,Q48673898,DE,25372
Uschi_Glas,Q69669,DE,25368
H-_und_P-SÃ¤tze,Q52945713,DE,25363
Brandenburg_(Spezialeinheit),Q694862,DE,25350
Felsenbirnen,Q156957,DE,25343
Frankfurter_GrÃ¼ne_SoÃe,Q63350163,DE,25340
Die_drei_???_(HÃ¶rspiel),Q114074,DE,25340
Fahri_YardÄ±m,Q114624,DE,25331
Hannover,Q1715,DE,25314
Armenien,Q399,DE,25313
Paris_Saint-Germain,Q483020,DE,25295
BMW_5er,Q501613,DE,25289
Cheyenne_Ochsenknecht,Q28925806,DE,25278
Bettina_Zimmermann,Q72555,DE,25266
Dieter_Wedel,Q1222982,DE,25266
Howard_Carpendale,Q86105,DE,25249
Aphasie,Q2836,DE,25242
Taj_Mahal,Q9141,DE,25238
Loriot,Q44736,DE,25236
John_Krasinski,Q313039,DE,25231
Mexiko,Q96,DE,25223
Star_Trek:_Discovery,Q21296543,DE,25216
Al_Pacino,Q41163,DE,25206
Lobotomie,Q207684,DE,25192
Deichkind,Q323803,DE,25168
Wil_Wheaton,Q264699,DE,25166
Johann_von_BÃ¼low,Q1696765,DE,25157
Janina_Fautz,Q98596,DE,25141
Charlotte_WÃ¼rdig,Q1067175,DE,25135
Uwe_Ochsenknecht,Q186692,DE,25133
Alena_Buyx,Q46003477,DE,25110
Friedrich_Nietzsche,Q9358,DE,25105
Adolf_Eichmann,Q28085,DE,25097
2023_TÃ¼rkiye_cumhurbaÅkanlÄ±ÄÄ±_seÃ§imi_iÃ§in_yapÄ±lan_anketler,Q110158558,DE,25097
Buchstabiertafel,Q10926511,DE,25078
Die_Discounter,Q110450020,DE,25046
HÃ¼r_Dava_Partisi,Q13583751,DE,25045
Babylon,Q5684,DE,25045
Friedrich_Schiller,Q22670,DE,25031
Wolf,Q18498,DE,25029
Zahlennamen,Q1151232,DE,25023
Kernwaffe,Q12802,DE,25006
Felicitas_Woll,Q63003,DE,25003
T-14,Q19003618,DE,25002
Ludwig_Hofmaier,Q17417993,DE,24988
Laura_Berlin,Q76677,DE,24975
Bipolare_StÃ¶rung,Q131755,DE,24973
Joey_King,Q112536,DE,24961
Monaco,Q235,DE,24944
Renata_Lusin,Q50380068,DE,24924
M1_Abrams,Q173684,DE,24912
His_Dark_Materials,Q129240,DE,24911
Branch_Davidians,Q3322742,DE,24891
Sanna_Marin,Q16986436,DE,24886
Irak,Q796,DE,24876
Liste_der_Staaten_Europas,Q228197,DE,24872
Daniel_KÃ¼blbÃ¶ck,Q70274,DE,24868
LOL:_Last_One_Laughing,Q106353079,DE,24863
Falklandinseln,Q9648,DE,24862
Chinesische_Mauer,Q12501,DE,24849
Amnesty_International,Q42970,DE,24841
International_Women's_Day,Q38964,DE,24839
Jim_Carrey,Q40504,DE,24833
Schauspieler,Q33999,DE,24818
Maria_I._(England),Q82674,DE,24816
Mercedes-Benz_Baureihe_204,Q2008468,DE,24791
Dschingis_Khan,Q720,DE,24777
Philip_Seymour_Hoffman,Q180560,DE,24766
Grigori_Jefimowitsch_Rasputin,Q43989,DE,24753
Emma_Thompson,Q168724,DE,24750
Nosferatu-Spinne,Q147818,DE,24747
Anna_Henkel-GrÃ¶nemeyer,Q560836,DE,24734
Abdelkarim_(Kabarettist),Q307969,DE,24719
UFC_285,Q115857639,DE,24718
Vienna_Blood_(Fernsehreihe),Q75625798,DE,24717
Deutschland_beim_Eurovision_Song_Contest,Q154575,DE,24710
Margaret_Thatcher,Q7416,DE,24708
Maslowsche_BedÃ¼rfnishierarchie,Q179515,DE,24702
Reinhard_Heydrich,Q60039,DE,24681
Koreakrieg,Q8663,DE,24679
Jean_Todt,Q171998,DE,24669
Gitti_und_Erika,Q877960,DE,24662
Young_Sheldon,Q30014613,DE,24660
Jada_Pinkett_Smith,Q228787,DE,24656
Rom,Q220,DE,24656
Aserbaidschan,Q227,DE,24648
Kreiszahl,Q167,DE,24645
Liste_der_500_reichsten_Deutschen,Q1828857,DE,24629
Cisgender,Q1093205,DE,24623
Panavia_Tornado,Q152200,DE,24619
Sezessionskrieg,Q8676,DE,24596
Anne-Sophie_Mutter,Q3374,DE,24585
Doctor_Who,Q34316,DE,24574
Neapel,Q2634,DE,24551
Team_Scheisse,Q116940034,DE,24535
J._R._R._Tolkien,Q892,DE,24530
Hexen_hexen_(2020),Q63630439,DE,24525
SÃ¼tterlinschrift,Q1056421,DE,24523
Bjarne_MÃ¤del,Q879361,DE,24514
Marder,Q25437,DE,24497
Edin_TerziÄ,Q61709977,DE,24485
Internationaler_MÃ¤nnertag,Q15964944,DE,24476
Erich_Honecker,Q2607,DE,24467
Johnny_Cash,Q42775,DE,24461
Kevin_Schade,Q103845834,DE,24456
Jessica_Schwarz,Q71673,DE,24446
Thomas_Spitzer_(Autor),Q19843373,DE,24434
Dungeons_&_Dragons,Q1375,DE,24426
RenÃ©_Benko,Q90042,DE,24423
Emmanuel_Macron,Q3052772,DE,24411
Stephanie_Hsu,Q63381497,DE,24411
Karoline_Herfurth,Q61099,DE,24406
Conor_McGregor,Q5162259,DE,24401
Kylie_Jenner,Q1770624,DE,24387
Lettland,Q211,DE,24384
Black_Adam_(Film),Q28657013,DE,24382
Steve_Jobs,Q19837,DE,24376
Tokio,Q7473516,DE,24372
Melanie_Lynskey,Q235905,DE,24337
Markus_RÃ¼hl,Q61984,DE,24335
Erich_KÃ¤stner,Q76546,DE,24325
Matt_Damon,Q175535,DE,24323
Joanne_K._Rowling,Q34660,DE,24300
Gina_Carano,Q233017,DE,24290
Friedrich_II._(PreuÃen),Q33550,DE,24289
BMW,Q26678,DE,24268
StraÃburg,Q6602,DE,24263
Kittie_Knox,Q96255979,DE,24249
Tim_Bergmann,Q1570556,DE,24249
Vagina,Q5880,DE,24246
Sebastian_Deisler,Q160106,DE,24224
Andrea_Sawatzki,Q66434,DE,24211
Unix,Q11368,DE,24210
"Harry,_Duke_of_Sussex",Q152316,DE,24199
Suchoi_Su-57,Q194455,DE,24187
Index_der_menschlichen_Entwicklung,Q38994,DE,24182
LGBT,Q17884,DE,24174
Formel-1-Weltmeisterschaft_2022,Q92821370,DE,24164
BisexualitÃ¤t,Q43200,DE,24144
Kyrillisches_Alphabet,Q8209,DE,24139
Polarlicht,Q40609,DE,24118
Manuka-Honig,Q953395,DE,24114
Bremen,Q24879,DE,24104
Two_and_a_Half_Men,Q189267,DE,24101
Alf_(Fernsehserie),Q264221,DE,24096
Malcolm_X,Q43303,DE,24089
Jimi_Blue_Ochsenknecht,Q62361,DE,24084
Chris_Pratt,Q503706,DE,24070
Halaman_Utama,Q5296,DE,24050
Microsoft_Windows,Q1406,DE,24039
Chris_Cornell,Q270935,DE,24031
3_Engel_fÃ¼r_Charlie_(2019),Q55815650,DE,24026
Amsel,Q25234,DE,24016
Stephan_Grossmann,Q2343282,DE,24015
Sami_Khedira,Q54094,DE,24000
Hongkong,Q8646,DE,23988
John_Malkovich,Q172261,DE,23967
Eisenbahnunfall_von_Tembi,Q116946502,DE,23962
Nordmazedonien,Q221,DE,23961
Death_in_Paradise,Q1181286,DE,23957
Liste_der_erfolgreichsten_Filme_nach_Einspielergebnis,Q392108,DE,23943
Daniel_Kwan,Q28746830,DE,23943
65_(Film),Q104187039,DE,23942
Ein_Krimi_aus_Passau,Q98399280,DE,23917
Ansatzrohr,Q19834671,DE,23915
Drei_Leben,Q116477771,DE,23915
Seneca,Q2054,DE,23892
"Der_Doktor_und_das_liebe_Vieh_(Fernsehserie,_2020)",Q86753160,DE,23882
Sozialdemokratische_Partei_Deutschlands,Q49768,DE,23869
Bettina_Wulff,Q64185,DE,23861
John_Wayne_Gacy,Q298252,DE,23830
Samsung,Q20716,DE,23820
RB_Leipzig,Q702455,DE,23810
Deutschland_sucht_den_Superstar,Q697704,DE,23787
MacOS,Q14116,DE,23770
DÃ¶ner_Kebab,Q20734,DE,23769
Till_Lindemann,Q154852,DE,23759
Germanyâs_Next_Topmodel,Q546099,DE,23749
Rolf_Brack,Q1251455,DE,23747
Ronaldinho,Q39444,DE,23743
Marie-Christine_Ostermann,Q1897106,DE,23716
Manifest_fÃ¼r_Frieden,Q116907493,DE,23709
SesamstraÃe,Q155629,DE,23706
Sadie_Sink,Q27452406,DE,23697
Liste_der_Formel-1-Weltmeister,Q172863,DE,23680
Mikojan-Gurewitsch_MiG-29,Q130681,DE,23679
Korsika,Q14112,DE,23669
Robert_Downey_Jr.,Q165219,DE,23662
The_Mandalorian/Episodenliste,Q75200105,DE,23661
Pick-Krankheit,Q18576,DE,23658
Sonne,Q525,DE,23653
Shadow_and_Bone_(TV_series),Q85800564,DE,23647
FuÃball-Weltmeisterschaft,Q19317,DE,23628
Airbus_A350,Q6484,DE,23617
Paula_Kalenberg,Q106496,DE,23612
Mirjam_Meinhardt-Krug,Q87561909,DE,23612
Jonathan_Frakes,Q346595,DE,23607
Verwaltungsgliederung_Berlins,Q120743748,DE,23604
Maurice_Banach,Q281441,DE,23589
Tom_Holland_(Schauspieler),Q2023710,DE,23588
Jamal_Musiala,Q96072055,DE,23587
Tyson_Fury,Q1000592,DE,23577
Brooke_Shields,Q189400,DE,23553
Jon_Jones,Q285450,DE,23551
Tom_Hiddleston,Q295803,DE,23551
The_Crown_(Fernsehserie),Q20707362,DE,23548
Babylon_â_Rausch_der_Ekstase,Q107119206,DE,23547
Boeing_B-52,Q174534,DE,23541
Napoleon_XIV,Q947316,DE,23537
Roger_Cicero,Q58760,DE,23537
Endometriose,Q205764,DE,23536
Cancel_Culture,Q60297962,DE,23518
Regensburg,Q2978,DE,23509
Sachsen,Q1202,DE,23501
Natalia_WÃ¶rner,Q66970,DE,23494
Kanye_West,Q15935,DE,23491
William_Shakespeare,Q692,DE,23487
Boeing_737,Q6387,DE,23472
John_Cena,Q44437,DE,23457
Chemnitz,Q2795,DE,23454
Palliativmedizin,Q1718200,DE,23448
Cupra,Q8352675,DE,23433
Vereinigte_Arabische_Emirate,Q878,DE,23429
Berghain,Q136975,DE,23412
Helena_Bonham_Carter,Q170428,DE,23398
Sandra_Borgmann,Q90749,DE,23387
Rudi_VÃ¶ller,Q44464,DE,23385
T-72,Q155658,DE,23383
Benjamin_Netanjahu,Q43723,DE,23375
Wolfgang_Petry,Q76994,DE,23374
Diana_Staehly,Q1208893,DE,23343
Realitatea_TV,Q3080529,DE,23342
Fentanyl,Q407541,DE,23341
Andor_(Fernsehserie),Q60462338,DE,23340
Kokain,Q41576,DE,23340
Laura_MÃ¼ller_(It-Girl),Q82002760,DE,23336
SÃ¼dkorea,Q884,DE,23322
Charlton_Heston,Q80739,DE,23313
Bermudadreieck,Q43708,DE,23313
Berlin-Gropiusstadt,Q677917,DE,23310
Lenn_Kudrjawizki,Q1817916,DE,23277
Wasserstoff,Q556,DE,23259
EntfÃ¼hrung_von_Natascha_Kampusch,Q1344819,DE,23255
Der_Zauberlehrling,Q260514,DE,23249
Jesus_von_Nazaret,Q51666,DE,23249
Targobank,Q1455437,DE,23239
Denise_Herrmann,Q113753,DE,23220
Helmut_Kohl,Q2518,DE,23220
Weibliche_Ejakulation,Q212379,DE,23212
FuÃball-Weltmeisterschaft_2022,Q284163,DE,23207
Megalodon,Q163873,DE,23180
Bastian_Pastewka,Q96687,DE,23175
Muharrem_Ä°nce,Q6080205,DE,23149
Ruhrgebiet,Q151993,DE,23145
HK_P30,Q1563890,DE,23141
Afrika,Q15,DE,23135
How_I_Met_Your_Mother,Q147235,DE,23134
FC_Schalke_04,Q32494,DE,23133
Sebastian_Vettel,Q42311,DE,23106
Aufmerksamkeitsdefizit-/HyperaktivitÃ¤tsstÃ¶rung,Q181923,DE,23092
Malala_Yousafzai,Q32732,DE,23091
Halle_(Saale),Q2814,DE,23087
Amtsbezeichnungen_der_deutschen_Polizei,Q621504,DE,23085
EEAAO,Q83808444,DE,23085
Palmsonntag,Q42236,DE,23080
Airbus_A380,Q5830,DE,23077
Jared_Leto,Q484523,DE,23071
Ziemlich_beste_Freunde,Q595,DE,23050
Constantin_Schreiber,Q1127922,DE,23049
Sachsen-Anhalt,Q1206,DE,23043
Meral_AkÅener,Q434923,DE,23024
Kevin_De_Bruyne,Q357984,DE,23016
Hand-FuÃ-Mund-Krankheit,Q652744,DE,23007
Ù¾ÙØ³Øª_Ø´ÛØ±,Q114426297,DE,23001
Inspiration_Porn,Q24963472,DE,22976
Heroin,Q60168,DE,22964
Methylphenidat,Q422112,DE,22954
SÃ¼dtirol,Q15124,DE,22953
Visa_Vie,Q2528074,DE,22952
Donnie_Yen,Q311723,DE,22930
Jordanien,Q810,DE,22925
MDMA,Q69488,DE,22923
Pfeiffer-DrÃ¼senfieber,Q207367,DE,22917
Down-Syndrom,Q47715,DE,22915
Winona_Ryder,Q101797,DE,22915
Deutsche_Kolonien,Q329618,DE,22911
Nuklearkatastrophe_von_Fukushima,Q171178,DE,22903
Harry_Potter_und_der_Stein_der_Weisen_(Film),Q102438,DE,22888
Haushund,Q144,DE,22877
Annett_MÃ¶ller,Q566496,DE,22869
Freiburg_im_Breisgau,Q2833,DE,22865
Vicky_Leandros,Q160772,DE,22860
Goldener_Schnitt,Q41690,DE,22843
Peter_Hahne,Q2075413,DE,22833
Im_Westen_nichts_Neues_(1979),Q1093673,DE,22825
BMW_G30,Q23637310,DE,22824
Canberra,Q3114,DE,22809
Mainz,Q1720,DE,22794
IPad,Q2796,DE,22790
Sawsan_Chebli,Q15832469,DE,22785
Interstellar,Q13417189,DE,22780
Burrata,Q543512,DE,22777
Kim_Jong-un,Q56226,DE,22766
Krieg_in_der_Ukraine_seit_2014,Q15860072,DE,22759
Hinter_Gittern_â_Der_Frauenknast,Q884441,DE,22754
Bryan_Cranston,Q23547,DE,22752
Jurassic_World:_Ein_neues_Zeitalter,Q55178974,DE,22752
Dunja_Hayali,Q1265849,DE,22750
Immanuel_Kant,Q9312,DE,22746
Generation_X_(Soziologie),Q379689,DE,22726
Osterdatum,Q13360105,DE,22725
The_Rolling_Stones,Q11036,DE,22720
Normalverteilung,Q133871,DE,22715
