date,country_code,article,qid,pageviews,lang_code
2023-03-08,US,Gallery_of_sovereign_state_flags,Q2429697,80682,en
2023-03-01,US,2023_Chicago_mayoral_election,Q104843941,80591,en
2023-03-24,US,2023_deaths,Q114929139,80493,en
2023-03-16,US,2023_deaths,Q114929139,80422,en
2023-03-14,US,Ashley_Johnson_(actress),Q267359,80414,en
2023-03-16,US,Creed_3,Q110664384,80384,en
2023-03-20,US,Emma_Heming,Q443073,79961,en
2023-03-05,US,Kelsea_Ballerini,Q18637137,79874,en
2023-03-22,US,ChatGPT,Q115564437,79667,en
2023-03-01,US,Gallery_of_sovereign_state_flags,Q2429697,79594,en
2023-03-08,US,Niall_Horan,Q775231,79494,en
2023-03-13,US,Lydia_Tar,Q108649516,79293,en
2023-03-22,US,YouTube,Q866,79292,en
2023-03-24,US,Shou_Zi_Chew,Q115591126,79214,en
2023-03-28,US,2023_deaths,Q114929139,79038,en
2023-03-05,US,Creed_3,Q110664384,79031,en
2023-03-14,US,2023_Oscars,Q66707607,79002,en
2023-03-16,US,Main_Page,Q5296,78951,vi
2023-03-18,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,78843,en
2023-03-14,US,Pi,Q167,78724,en
2023-03-06,US,Gallery_of_sovereign_state_flags,Q2429697,78677,en
2023-03-13,US,World_Baseball_Classic,Q26457,78575,en
2023-03-02,US,Gallery_of_sovereign_state_flags,Q2429697,78354,en
2023-03-18,US,Suits-Index,Q1469999,78274,de
2023-03-09,US,Scream_6,Q112183099,77857,en
2023-03-10,US,Bonnie_Lee_Bakley,Q4076011,77838,en
2023-03-16,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,77575,en
2023-03-11,US,Pedro_Pascal,Q14752155,77263,en
2023-03-27,US,2023_deaths,Q114929139,77087,en
2023-03-26,US,Waco_Siege,Q258873,76983,en
2023-03-19,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,76898,en
2023-03-01,US,Fox_Broadcasting_Company,Q166419,76748,en
2023-03-05,US,The_Last_of_Us_(TV_series),Q87131973,76670,en
2023-03-24,US,Reese_Witherspoon,Q44063,76665,en
2023-03-25,US,Deaths_in_2023,Q114929139,76550,en
2023-03-06,US,Chrysler_Hemi_engine,Q834730,76547,en
2023-03-19,US,2023_deaths,Q114929139,76475,en
2023-03-07,US,Dale_Krantz-Rossington,Q445448,76390,en
2023-03-25,US,Gwyneth_Paltrow,Q34460,76337,en
2023-03-29,US,John_Wick:_Chapter_4,Q80322358,76330,en
2023-03-30,US,Deaths_in_2023,Q114929139,76324,en
2023-03-23,US,Lance_Reddick,Q322056,76232,en
2023-03-03,US,Gallery_of_sovereign_state_flags,Q2429697,76177,en
2023-03-26,US,I_See_You_(2019_film),Q65081437,76148,en
2023-03-13,US,A24,Q16248298,76093,en
2023-03-05,US,Travis_Kelce,Q7836292,76077,en
2023-03-09,US,Pedro_Pascal,Q14752155,76038,en
2023-03-06,US,2023_deaths,Q114929139,75795,en
2023-03-21,US,Rick_Pitino,Q686052,75689,en
2023-03-21,US,ChatGPT,Q115564437,75669,en
2023-03-30,US,Gwyneth_Paltrow,Q34460,75657,en
2023-03-16,US,Everything_Everywhere_All_At_Once,Q83808444,75609,en
2023-03-18,US,Saint_Patrick,Q165479,75512,en
2023-03-20,US,Boston_Strangler,Q2855440,75485,en
2023-03-30,US,Keanu_Reeves,Q43416,75378,en
2023-03-31,US,2023_deaths,Q114929139,75270,en
2023-03-31,US,Brian_Gillis,Q1758534,75083,en
2023-03-27,US,Kim_Mulkey,Q2475545,75018,en
2023-03-08,US,2023_deaths,Q114929139,74885,en
2023-03-04,US,Jon_Jones,Q285450,74830,en
2023-03-13,US,John_Travolta,Q80938,74829,en
2023-03-07,US,Murdaugh_family,Q108673301,74444,en
2023-03-08,US,Holi,Q10259,74418,en
2023-03-02,US,Chrysler_Hemi_engine,Q834730,74298,en
2023-03-26,US,Deaths_in_2023,Q114929139,74207,en
2023-03-23,US,Shou_Zi_Chew,Q115591126,74028,en
2023-03-15,US,Pedro_Pascal,Q14752155,73868,en
2023-03-08,US,Look_for_the_Light,Q87131973,73480,en
2023-03-31,US,George_Soros,Q12908,73466,en
2023-03-26,US,Bobby_Hurley,Q1626464,73409,en
2023-03-19,US,Everything_Everywhere_All_At_Once,Q83808444,73311,en
2023-03-06,US,Creed_3,Q110664384,72955,en
2023-03-15,US,The_Last_of_Us_(TV_series),Q87131973,72869,en
2023-03-05,US,Road_House_(upcoming_film),Q113630174,72693,en
2023-03-21,US,YouTube,Q866,72692,en
2023-03-21,US,Donald_Trump,Q22686,72503,en
2023-03-16,US,Brendan_Fraser,Q193555,72437,en
2023-03-05,US,Riley_Keough,Q254947,72420,en
2023-03-04,US,Alex_Murdaugh,Q116756633,72339,en
2023-03-20,US,YouTube,Q866,72326,en
2023-03-06,US,Traumatic_insemination,Q2244781,72324,en
2023-03-02,US,2023_deaths,Q114929139,72133,en
2023-03-18,US,Fairleigh_Dickinson_Knights_men's_basketball,Q5430527,72132,en
2023-03-03,US,Clifton_Newman,Q116569864,72009,en
2023-03-06,US,Bella_Ramsey,Q24891605,71967,en
2023-03-26,US,The_Night_Agent,Q116909156,71965,en
2023-03-21,US,2023_World_Baseball_Classic,Q28682891,71855,en
2023-03-09,US,Jim_Boeheim,Q530705,71833,en
2023-03-10,US,2023_deaths,Q114929139,71777,en
2023-03-01,US,Cocaine_Bear,Q105840301,71753,en
2023-03-01,US,2023_deaths,Q114929139,71672,en
2023-03-06,US,Tom_Sizemore,Q349852,71408,en
2023-03-26,US,Suits-Index,Q1469999,71381,de
2023-03-16,US,2023_World_Baseball_Classic,Q28682891,71353,en
2023-03-16,US,YouTube,Q866,71228,en
2023-03-20,US,Drew_Timme,Q88799464,71018,en
2023-03-17,US,YouTube,Q866,71003,en
2023-03-18,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,70970,en
2023-03-14,US,2023_deaths,Q114929139,70868,en
2023-03-14,US,Aaron_Rodgers,Q302581,70799,en
2023-03-15,US,Michelle_Yeoh,Q214289,70781,en
2023-03-21,US,Google,Q95,70517,en
2023-03-15,US,2023_deaths,Q114929139,70494,en
2023-03-16,US,Mamie_Eisenhower,Q233686,70367,en
2023-03-05,US,Daisy_Jones_&_The_Six,Q56274719,70313,en
2023-03-05,US,Cocaine_Bear,Q105840301,70292,en
2023-03-24,US,Regional_Snowfall_Index,Q17460747,70239,en
2023-03-24,US,Gwyneth_Paltrow,Q34460,70167,en
2023-03-09,US,Michael_Bolton,Q312514,70102,en
2023-03-13,US,Morgan_Freeman,Q48337,69952,en
2023-03-22,US,Sofia_Coppola,Q193628,69766,en
2023-03-04,US,Cocaine_Bear,Q105840301,69749,en
2023-03-22,US,Lance_Reddick,Q322056,69717,en
2023-03-05,US,Deaths_in_2023,Q114929139,69413,en
2023-03-17,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,69387,en
2023-03-23,US,Waco_Siege,Q258873,68936,en
2023-03-19,US,Suits_index,Q1469999,68706,en
2023-03-24,US,Lance_Reddick,Q322056,68639,en
2023-03-07,US,Leslie_Hawkins,Q158462,68561,en
2023-03-12,US,Gallery_of_sovereign_state_flags,Q2429697,68531,en
2023-03-13,US,The_Banshees_of_Inisherin,Q108314506,68445,en
2023-03-03,US,Daisy_Jones_&_The_Six,Q56274719,68162,en
2023-03-13,US,Salma_Hayek,Q125106,68135,en
2023-03-03,US,Riley_Keough,Q254947,68064,en
2023-03-05,US,Francis_Ngannou,Q23883298,68015,en
2023-03-13,US,List_of_largest_banks_in_the_United_States,Q17017867,67983,en
2023-03-18,US,Donald_Mastick,Q108073114,67926,en
2023-03-08,US,Malaysia_Airlines_Flight_370,Q15908324,67914,en
2023-03-06,US,Last_of_Us,Q1986744,67811,en
2023-03-13,US,Kirstie_Alley,Q151935,67756,en
2023-03-12,US,Jon_Scheyer,Q1983483,67676,en
2023-03-11,US,Lionel_Messi,Q615,67599,es
2023-03-15,US,Malaysia_Airlines_Flight_370,Q15908324,67596,en
2023-03-03,US,2023_deaths,Q114929139,67513,en
2023-03-13,US,Austin_Butler,Q469954,67437,en
2023-03-13,US,2023_deaths,Q114929139,67342,en
2023-03-09,US,2023_deaths,Q114929139,67137,en
2023-03-11,US,Chrysler_Hemi_engine,Q834730,67056,en
2023-03-31,US,Alvin_Bragg,Q107452007,66994,en
2023-03-04,US,2023_deaths,Q114929139,66984,en
2023-03-19,US,YouTube,Q866,66905,en
2023-03-24,US,Waco_Siege,Q258873,66873,en
2023-03-20,US,Swarm_(TV_series),Q116788716,66859,en
2023-03-27,US,Charles_Barkley,Q192707,66819,en
2023-03-26,US,Gallery_of_sovereign_state_flags,Q2429697,66803,en
2023-03-19,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,66717,en
2023-03-14,US,Hunter_Schafer,Q59248250,66717,en
2023-03-10,US,Jenna_Ortega,Q21738166,66694,en
2023-03-26,US,ChatGPT,Q115564437,66351,en
2023-03-16,US,Ke_Huy_Quan,Q445017,66309,en
2023-03-16,US,Aaron_Rodgers,Q302581,66157,en
2023-03-13,US,Encino_Man,Q151921,66112,en
2023-03-07,US,Pedro_Pascal,Q14752155,66073,en
2023-03-09,US,ChatGPT,Q115564437,66057,en
2023-03-02,US,Pedro_Pascal,Q14752155,65975,en
2023-03-11,US,Gallery_of_sovereign_state_flags,Q2429697,65665,en
2023-03-04,US,Road_House_(upcoming_film),Q113630174,65644,en
2023-03-11,US,Jared_Fogle,Q6159960,65574,en
2023-03-05,US,Puckle_gun,Q4789703,65400,en
2023-03-18,US,World_Baseball_Classic,Q26457,65354,en
2023-03-18,US,Eric_Musselman,Q3056361,65335,en
2023-03-13,US,Scream_6,Q112183099,65327,en
2023-03-16,US,Pedro_Pascal,Q14752155,65249,en
2023-03-18,US,Gallery_of_sovereign_state_flags,Q2429697,65211,en
2023-03-01,US,The_Last_of_Us_(TV_series),Q87131973,65197,en
2023-03-05,US,Jake_Gyllenhaal,Q133313,65192,en
2023-03-12,US,2023_deaths,Q114929139,65002,en
2023-03-23,US,Ramadan,Q41662,64805,en
2023-03-24,US,Drew_Timme,Q88799464,64671,en
2023-03-11,US,2023_deaths,Q114929139,64650,en
2023-03-13,US,Colin_Farrell,Q172035,64643,en
2023-03-13,US,List_of_Brendan_Fraser_performances,Q115773466,64589,en
2023-03-15,US,2026_World_Baseball_Classic,Q26457,64352,en
2023-03-27,US,Suits-Index,Q1469999,64335,de
2023-03-20,US,Fairleigh_Dickinson_University,Q1393301,64291,en
2023-03-25,US,ChatGPT,Q115564437,64226,en
2023-03-20,US,Shazam!_Fury_of_the_Gods,Q84712809,64078,en
2023-03-12,US,2023_Oscars,Q66707607,64054,en
2023-03-10,US,ChatGPT,Q115564437,63963,en
2023-03-14,US,Last_of_Us,Q1986744,63930,en
2023-03-17,US,Brendan_Fraser,Q193555,63924,en
2023-03-13,US,Rihanna,Q36844,63811,en
2023-03-09,US,Look_for_the_Light,Q87131973,63743,en
2023-03-13,US,Jenna_Ortega,Q21738166,63710,en
2023-03-17,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,63637,en
2023-03-13,US,Hunter_Schafer,Q59248250,63532,en
2023-03-23,US,John_Wick:_Chapter_4,Q80322358,63471,en
2023-03-19,US,Gallery_of_sovereign_state_flags,Q2429697,63290,en
2023-03-13,US,Tony_Scott,Q193648,63087,en
2023-03-27,US,Anthony_Volpe,Q64358896,62841,en
2023-03-12,US,Chrysler_Hemi_engine,Q834730,62799,en
2023-03-26,US,Dusty_May,Q50829158,62715,en
2023-03-26,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,62690,en
2023-03-26,US,Drew_Timme,Q88799464,62412,en
2023-03-19,US,The_Last_of_Us_(TV_series),Q87131973,62337,en
2023-03-19,US,Cocaine_Bear,Q105840301,61856,en
2023-03-05,US,Gallery_of_sovereign_state_flags,Q2429697,61807,en
2023-03-14,US,Bella_Ramsey,Q24891605,61771,en
2023-03-13,US,Steven_Spielberg,Q8877,61614,en
2023-03-20,US,Demi_Moore,Q43044,61600,en
2023-03-08,US,ChatGPT,Q115564437,61592,en
2023-03-13,US,Triangle_of_Sadness,Q97304180,61466,en
2023-03-17,US,Boston_Strangler,Q2855440,61466,en
2023-03-25,US,Gallery_of_sovereign_state_flags,Q2429697,61465,en
2023-03-11,US,D.J._Moore_(wide_receiver),Q48977305,61454,en
2023-03-05,US,Chandler_Jones,Q941408,61429,en
2023-03-06,US,Puckle_gun,Q4789703,61245,en
2023-03-18,US,Everything_Everywhere_All_At_Once,Q83808444,61163,en
2023-03-27,US,Waco_Siege,Q258873,61132,en
2023-03-28,US,Sergio_Romo,Q3041597,61023,en
2023-03-12,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,60716,en
2023-03-08,US,Lionel_Messi,Q615,60693,es
2023-03-09,US,Gene_Hackman,Q150943,60557,en
2023-03-13,US,Dickson_Poon,Q5273802,60557,en
2023-03-16,US,Shazam!_Fury_of_the_Gods,Q84712809,60298,en
2023-03-14,US,Open_Platform_Communications,Q1502935,60256,en
2023-03-22,US,Rebecca_Jones_(Mexican_actress),Q3294676,60181,en
2023-03-20,US,The_Last_of_Us_(TV_series),Q87131973,60169,en
2023-03-25,US,I_See_You_(2019_film),Q65081437,59907,en
2023-03-23,US,Game+,Q65063267,59823,en
2023-03-13,US,Daylight_saving_time,Q36669,59767,en
2023-03-11,US,Chris_Rock,Q4109,59703,en
2023-03-22,US,Donald_Trump,Q22686,59669,en
2023-03-18,US,Albert_DeSalvo,Q1342909,59610,en
2023-03-13,US,Hong_Chau,Q38195662,59576,en
2023-03-23,US,Whale_louse,Q1890501,59545,en
2023-03-14,US,World_Baseball_Classic,Q26457,59418,en
2023-03-14,US,General_Atomics_MQ-9_Reaper,Q816695,59349,en
2023-03-19,US,Eric_Musselman,Q3056361,59204,en
2023-03-17,US,Pedro_Pascal,Q14752155,59149,en
2023-03-14,US,Angela_Bassett,Q232120,59125,en
2023-03-14,US,ChatGPT,Q115564437,59083,en
2023-03-11,US,Jenna_Ortega,Q21738166,58968,en
2023-03-06,US,Bruce_Willis,Q2680,58948,en
2023-03-19,US,Albert_DeSalvo,Q1342909,58921,en
2023-03-26,US,Connecticut_Huskies_men's_basketball,Q5161550,58807,en
2023-03-14,US,Tony_Curtis,Q162389,58802,en
2023-03-13,US,2023_World_Baseball_Classic,Q28682891,58786,en
2023-03-13,US,ChatGPT,Q115564437,58778,en
2023-03-11,US,Look_for_the_Light,Q87131973,58775,en
2023-03-31,US,Brooke_Shields,Q189400,58752,en
2023-03-21,US,Willis_Reed,Q380515,58640,en
2023-03-13,US,The_Little_Mermaid_(2023_film),Q24357415,58550,en
2023-03-16,US,The_Whale_(2022_film),Q105883400,58381,en
2023-03-08,US,Scream_6,Q112183099,58245,en
2023-03-09,US,Chaim_Topol,Q319133,58236,en
2023-03-14,US,Silicon_Valley_Bank,Q17112054,58166,en
2023-03-27,US,Jim_Larranaga,Q4025946,58055,en
2023-03-08,US,Ja_Morant,Q59656031,58036,en
2023-03-13,US,Guillermo_del_Toro,Q219124,57992,en
2023-03-16,US,Jamie_Lee_Curtis,Q106997,57984,en
2023-03-17,US,Everything_Everywhere_All_At_Once,Q83808444,57971,en
2023-03-07,US,ChatGPT,Q115564437,57895,en
2023-03-09,US,Chris_Rock,Q4109,57886,en
2023-03-31,US,Stormy_Daniels,Q233240,57841,en
2023-03-14,US,Jean_Todt,Q171998,57722,en
2023-03-31,US,Macaroni_and_cheese,Q378341,57701,en
2023-03-22,US,Swarm_(TV_series),Q116788716,57645,en
2023-03-26,US,2025_NCAA_Division_I_men's_basketball_tournament,Q996954,57638,en
2023-03-13,US,List_of_Michelle_Yeoh_performances,Q96219386,57546,en
2023-03-03,US,Pedro_Pascal,Q14752155,57517,en
2023-03-10,US,Look_for_the_Light,Q87131973,57472,en
2023-03-12,US,Chris_Rock,Q4109,57421,en
2023-03-16,US,The_Last_of_Us_(TV_series),Q87131973,57304,en
2023-03-19,US,2023_World_Baseball_Classic,Q28682891,57290,en
2023-03-12,US,Game+,Q65063267,57222,en
2023-03-19,US,Scream_(film_series),Q388659,57164,en
2023-03-10,US,Creed_3,Q110664384,57152,en
2023-03-19,US,Pedro_Pascal,Q14752155,57065,en
2023-03-13,US,Goonies,Q636043,57051,en
2023-03-13,US,List_of_awards_and_nominations_received_by_Angela_Bassett,Q16156822,57051,en
2023-03-31,US,Kim_Mulkey,Q2475545,57001,en
2023-03-27,US,Succession_(TV_series),Q30599007,56993,en
2023-03-07,US,Avril_Lavigne,Q30449,56982,en
2023-03-24,US,Suits_index,Q1469999,56973,en
2023-03-25,US,Chabelo,Q5066005,56953,es
2023-03-03,US,Jon_Jones,Q285450,56941,en
2023-03-03,US,Regional_Snowfall_Index,Q17460747,56820,en
2023-03-19,US,Sean_Miller,Q7441266,56756,en
2023-03-22,US,Ernst_RÃ¶hm,Q58583,56743,en
2023-03-20,US,Suits_index,Q1469999,56645,en
2023-03-14,US,Lindsay_Lohan,Q44903,56642,en
2023-03-03,US,Cocaine_Bear,Q105840301,56600,en
2023-03-17,US,Regional_Snowfall_Index,Q17460747,56591,en
2023-03-15,US,Steak_and_Blowjob_Day,Q43402672,56575,en
2023-03-20,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,56502,en
2023-03-27,US,Marie_Antoinette,Q47365,56471,en
2023-03-10,US,Gene_Hackman,Q150943,56368,en
2023-03-06,US,David_Byrne,Q336640,56139,en
2023-03-07,US,Lionel_Messi,Q615,56125,es
2023-03-04,US,Andrew_Tate,Q18637166,56122,en
2023-03-30,US,Macaroni_and_cheese,Q378341,56098,en
2023-03-30,US,Anthony_Volpe,Q64358896,56026,en
2023-03-14,US,Jeff_Cohen_(actor),Q1137777,56013,en
2023-03-13,US,Randy_Arozarena,Q65972748,55978,en
2023-03-22,US,Ramadan,Q41662,55891,en
2023-03-18,US,Pedro_Pascal,Q14752155,55866,en
2023-03-19,US,Leon_Edwards,Q19872938,55807,en
2023-03-28,US,WrestleMania_39,Q104859271,55653,en
2023-03-28,US,Gwyneth_Paltrow,Q34460,55558,en
2023-03-29,US,Gwyneth_Paltrow,Q34460,55432,en
2023-03-10,US,Lauren_Boebert,Q96761544,55388,en
2023-03-20,US,Google,Q95,55349,en
2023-03-08,US,Murdaugh_family,Q108673301,55322,en
2023-03-07,US,Bella_Ramsey,Q24891605,55302,en
2023-03-25,US,Regional_Snowfall_Index,Q17460747,55262,en
2023-03-04,US,Pedro_Pascal,Q14752155,55262,en
2023-03-13,US,Eva_Longoria,Q163263,55231,en
2023-03-05,US,Sylvester_Stallone,Q40026,55196,en
2023-03-13,US,2023_United_States_bank_failures,Q117084939,55166,en
2023-03-19,US,1976_Chowchilla_kidnapping,Q15972892,55159,en
2023-03-08,US,Pedro_Pascal,Q14752155,55152,en
2023-03-19,US,UFC_286,Q115803958,55124,en
2023-03-01,US,David_Camm,Q5232112,55020,en
2023-03-18,US,Spencer_Lee,Q50809067,54930,en
2023-03-05,US,Pedro_Pascal,Q14752155,54897,en
2023-03-22,US,Willis_Reed,Q380515,54896,en
2023-03-19,US,The_Whale_(2022_film),Q105883400,54825,en
2023-03-10,US,65_(film),Q104187039,54817,en
2023-03-12,US,Creed_3,Q110664384,54707,en
2023-03-25,US,David_Koresh,Q431015,54377,en
2023-03-14,US,Janet_Leigh,Q205314,54374,en
2023-03-04,US,Gallery_of_sovereign_state_flags,Q2429697,54363,en
2023-03-11,US,65_(film),Q104187039,54303,en
2023-03-12,US,Riley_Keough,Q254947,54285,en
2023-03-10,US,Regional_Snowfall_Index,Q17460747,54280,en
2023-03-02,US,Ja_Morant,Q59656031,54278,en
2023-03-13,US,Malala,Q32732,54169,en
2023-03-26,US,"Rolling_Fork,_Mississippi",Q772856,53968,en
2023-03-21,US,Niall_Horan,Q775231,53893,en
2023-03-25,US,Lance_Reddick,Q322056,53798,en
2023-03-16,US,Ides_of_March,Q948604,53775,en
2023-03-22,US,Gwyneth_Paltrow,Q34460,53755,en
2023-03-18,US,The_Last_of_Us_(TV_series),Q87131973,53643,en
2023-03-20,US,Everything_Everywhere_All_At_Once,Q83808444,53636,en
2023-03-18,US,The_Whale_(2022_film),Q105883400,53576,en
2023-03-30,US,Donald_Trump,Q22686,53524,en
2023-03-11,US,Everything_Everywhere_All_At_Once,Q83808444,53518,en
2023-03-17,US,The_Whale_(2022_film),Q105883400,53427,en
2023-03-22,US,Yu_Darvish,Q940215,53419,en
2023-03-17,US,International_Criminal_Court,Q47488,53399,en
2023-03-19,US,ChatGPT,Q115564437,53394,en
2023-03-15,US,Game+,Q65063267,53227,en
2023-03-23,US,Matt_Robinson_(actor),Q1757958,53189,en
2023-03-11,US,Disappearance_of_Kristin_Smart,Q19984647,53072,en
2023-03-18,US,Brendan_Fraser,Q193555,53040,en
2023-03-15,US,Kelsey_Plum,Q20657581,52985,en
2023-03-30,US,John_Wick:_Chapter_4,Q80322358,52951,en
2023-03-15,US,2023_World_Baseball_Classic,Q28682891,52944,en
2023-03-01,US,Pedro_Pascal,Q14752155,52921,en
2023-03-26,US,Caleb_Plant,Q41500289,52918,en
2023-03-02,US,The_Last_of_Us_(TV_series),Q87131973,52896,en
2023-03-11,US,Riley_Keough,Q254947,52885,en
2023-03-19,US,Brendan_Fraser,Q193555,52880,en
2023-03-04,US,The_Last_of_Us_(TV_series),Q87131973,52774,en
2023-03-26,US,Keanu_Reeves,Q43416,52549,en
2023-03-26,US,David_Koresh,Q431015,52546,en
2023-03-09,US,Satish_Kaushik,Q3121114,52479,en
2023-03-31,US,Game+,Q65063267,52433,en
2023-03-26,US,Lance_Reddick,Q322056,52383,en
2023-03-18,US,Penny_Hardaway,Q317209,52318,en
2023-03-25,US,Google,Q95,52314,en
2023-03-15,US,Saint_Patrick's_Day,Q181817,52289,en
2023-03-25,US,The_Night_Agent,Q116909156,52230,en
2023-03-19,US,Tom_Izzo,Q3992490,52218,en
2023-03-10,US,Python,Q747452,52153,en
2023-03-21,US,Shohei_Ohtani,Q4391858,52038,en
2023-03-15,US,Email,Q9158,52015,en
2023-03-15,US,Lindsay_Lohan,Q44903,52010,en
2023-03-02,US,The_Mandalorian_(season_3),Q108882382,51902,en
2023-03-02,US,Cocaine_Bear,Q105840301,51848,en
2023-03-02,US,Lori_Lightfoot,Q56486914,51769,en
2023-03-13,US,Merle_Oberon,Q230958,51651,en
2023-03-17,US,Mamie_Eisenhower,Q233686,51534,en
2023-03-14,US,The_Last_of_Us_Part_II,Q27950674,51510,en
2023-03-07,US,Chance_the_Rapper,Q12470060,51458,en
2023-03-30,US,Alexandra_Grant,Q4720650,51452,en
2023-03-26,US,Gabriel_Basso,Q4025857,51449,en
2023-03-12,US,Jared_Fogle,Q6159960,51424,en
2023-03-05,US,Jonathan_Majors,Q31970512,51363,en
2023-03-15,US,Microsoft_365,Q775811,51348,en
2023-03-27,US,I_See_You_(2019_film),Q65081437,51261,en
2023-03-13,US,Cate_Blanchett,Q80966,51247,en
2023-03-13,US,Russo_Brothers,Q2853003,51225,en
2023-03-27,US,The_Night_Agent,Q116909156,51222,en
2023-03-13,US,Cocaine_Bear,Q105840301,51181,en
2023-03-18,US,Cocaine_Bear,Q105840301,51146,en
2023-03-14,US,Joe_Pepitone,Q6211766,51139,en
2023-03-15,US,Credit_Suisse,Q372657,51128,en
2023-03-11,US,Daisy_Jones_&_The_Six,Q56274719,51110,en
2023-03-15,US,Microsoft_Exchange_Server,Q223653,51079,en
2023-03-21,US,List_of_S&P_500_companies,Q6596115,51041,en
2023-03-21,US,Suits-Index,Q1469999,51031,de
2023-03-15,US,Cocaine_Bear,Q105840301,50995,en
2023-03-12,US,Women_Talking_(film),Q108030443,50962,en
2023-03-15,US,Windows_Server_2019,Q50911826,50901,en
2023-03-15,US,Internet_Explorer_11,Q13733263,50850,en
2023-03-19,US,Meteor_Crater,Q431381,50849,en
2023-03-15,US,Email_client,Q570871,50792,en
2023-03-17,US,Cocaine_Bear,Q105840301,50771,en
2023-03-23,US,David_Koresh,Q431015,50751,en
2023-03-15,US,List_of_Microsoft_365_Applications,Q6360556,50744,en
2023-03-15,US,Windows_Server_2016,Q19754851,50730,en
2023-03-22,US,Suits_index,Q1469999,50647,en
2023-03-15,US,Microsoft_Office_Mix,Q85785303,50528,en
2023-03-22,US,List_of_S&P_500_companies,Q6596115,50519,en
2023-03-26,US,Creighton_University,Q770544,50515,en
2023-03-19,US,George_Washington,Q23,50475,en
2023-03-29,US,Melissa_Joan_Hart,Q429777,50462,en
2023-03-22,US,Regional_Snowfall_Index,Q17460747,50458,en
2023-03-15,US,Client_access_license,Q1100998,50417,en
2023-03-26,US,Chabelo,Q5066005,50387,en
2023-03-14,US,2023_World_Baseball_Classic,Q28682891,50240,en
2023-03-31,US,John_Wick:_Chapter_4,Q80322358,50191,en
2023-03-28,US,Suits-Index,Q1469999,50179,de
2023-03-23,US,ÐÐ°ÑÐ°ÑÑÑÐ¾ÑÐ°_Ð¢Ñ-104_Ð¿Ð¾Ð´_ÐÐ¾ÑÐºÐ²Ð¾Ð¹_(1971),Q16630128,50167,ru
2023-03-12,US,Daisy_Jones_&_The_Six,Q56274719,50094,en
2023-03-20,US,2023_World_Baseball_Classic,Q28682891,50066,en
2023-03-12,US,Shaka_Smart,Q7462536,49962,en
2023-03-16,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,49924,en
2023-03-17,US,The_Last_of_Us_(TV_series),Q87131973,49838,en
2023-03-29,US,Suits-Index,Q1469999,49745,de
2023-03-22,US,Dick_Van_Dyke,Q310295,49737,en
2023-03-11,US,ChatGPT,Q115564437,49629,en
2023-03-01,US,Open_Platform_Communications,Q1502935,49592,en
2023-03-16,US,Malaysia_Airlines_Flight_370,Q15908324,49572,en
2023-03-27,US,Gwyneth_Paltrow,Q34460,49321,en
2023-03-26,US,International_Covenant_on_Civil_and_Political_Rights,Q392119,49306,en
2023-03-23,US,Swarm_(TV_series),Q116788716,49278,en
2023-03-17,US,John_Wick:_Chapter_4,Q80322358,49169,en
2023-03-25,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,49140,en
2023-03-07,US,Purim,Q180115,49117,en
2023-03-13,US,2023_NCAA_Division_I_Men's_Basketball_Championship_Game,Q109941616,49007,en
2023-03-21,US,Boston_Strangler,Q2855440,48977,en
2023-03-13,US,Navalny_(film),Q110550428,48974,en
2023-03-13,US,David_Byrne,Q336640,48923,en
2023-03-03,US,The_Last_of_Us_(TV_series),Q87131973,48916,en
2023-03-19,US,Kamaru_Usman,Q21290332,48736,en
2023-03-01,US,The_Mandalorian_(season_3),Q108882382,48731,en
